descript,pTimeStamp,userId,locationName
De finibus bonorum et malorum fere a,2002-07-18 07:01:36,13,Deroptyus accipitrinus
Nihil afferrent quo iucundius id est voluptatem et dolorem,2020-04-23 08:20:20,7,Phalacrocorax carbo
Morbis impediri necesse est Animi autem morbi sunt cupiditates,2007-02-16 05:07:10,10,Canis aureus
Voluptatibus nullo dolore nec impediente nec inpendente quem tandem,2023-12-30 08:29:43,11,Acridotheres tristis
Ferrentur et ut dixi ad lineam numquam fore ut,2018-04-17 05:48:33,9,Sylvicapra grimma
Iudicium retinent ne voluptate victi faciant id quod propositum,2023-04-10 10:31:58,7,Lama glama
Et urbane Stoicos irridente statua est in eo quod,1996-02-11 01:02:45,13,Antidorcas marsupialis
Non inviti legant Quis enim tam,2017-11-15 05:02:45,7,Gymnorhina tibicen
Contra metum religionis et sedatio animi omnium rerum occultarum ignoratione sublata et moderatio,2016-08-28 01:27:12,6,Mirounga angustirostris
Quidem video esse a nostris de amicitia dicenda sunt Praeclare,2011-01-01 12:05:14,15,Semnopithecus entellus
Beatus Multoque hoc melius nos veriusque quam Stoici,2020-06-16 08:51:17,13,Lamprotornis nitens
Est nihil desiderare manum cum ita esset affecta secundum non recte si,1999-12-18 03:39:30,11,Alligator mississippiensis
Meis civibus si ad eorum cognitionem divina illa ingenia,2009-04-02 07:06:53,10,Chloephaga melanoptera
Vindicet et ipsius fortunae modice ferre doceat iniurias,2020-07-11 04:44:49,7,Antidorcas marsupialis
Sunt illius scripta leviora ut urbanitas summa appareat doctrina mediocris Ego,2008-10-27 01:49:02,15,unavailable
Epicuri sententia de voluptate a meque ei responsum,1998-09-27 09:18:27,9,Drymarchon corias couperi
Etiam oportet in eo quod semel admissum coerceri reprimique,2023-09-13 12:0:22,12,Ciconia episcopus
Iis servire qui vel utrisque litteris uti velint vel,2013-03-17 01:22:56,12,Fregata magnificans
Se indicaverunt Quodsi qui satis sibi contra hominum conscientiam,1995-10-17 01:36:45,7,Chloephaga melanoptera
Nec quid eventurum sit provident ob eamque causam propter voluptatem,1990-03-16 04:41:04,13,Sula dactylatra
Quem ad modum sit affectus eum necesse,1996-04-17 12:42:11,7,Oxybelis sp.
Cum eas voluptates quae ad amicos pertinerent negarent,1995-11-07 02:05:35,8,Connochaetus taurinus
Desideraret quia quod dolore caret id in hominum,2013-01-11 07:48:23,11,Redunca redunca
Sunt sic inprobitas si cuius in mente consedit,2011-09-07 05:50:27,10,Spermophilus parryii
Qui se plane Graecum dici velit ut a Scaevola est praetore salutatus,2022-01-27 07:29:12,11,Agama sp.
Et adhaesiones atomorum inter se ex quo efficeretur mundus omnesque,1990-08-23 11:10:32,13,Falco mexicanus
Ut succumbere doloribus eosque humili animo inbecilloque ferre miserum est,2001-02-13 10:59:42,11,Deroptyus accipitrinus
Omnes atomi declinabunt nullae umquam cohaerescent sive aliae declinabunt aliae suo nutu recte ferentur,1998-06-11 10:20:21,13,Conolophus subcristatus
In oculis quidem exercitus -- Quid ex eo perciperet corpore,1999-12-24 07:04:56,10,Erethizon dorsatum
Et firmitatem animi nec mortem nec dolorem timentis quod mors sensu,1992-10-13 10:17:16,7,Deroptyus accipitrinus
Inimicus paene nomini Romano est qui Ennii Medeam aut Antiopam Pacuvii,1992-09-23 04:07:13,8,Damaliscus lunatus
Contumeliae tum iracundiae contentiones concertationesque in disputando pertinaces indignae,2009-08-25 03:20:05,5,Deroptyus accipitrinus
Nihil sane -- 'At si voluptas esset bonum desideraret,2009-07-26 02:53:14,5,Acridotheres tristis
Ei responsum cum C Triarius in,1994-02-02 05:11:35,11,Cynomys ludovicianus
Iucunde Neque enim civitas in seditione beata esse,1996-08-07 05:28:26,9,Pseudalopex gymnocercus
Tu quidem oderis ut fere faciunt qui ab eo dissentiunt sed certe,1996-10-10 07:26:17,8,Canis mesomelas
Vel eum iure reprehenderit qui in una virtute,2000-10-14 02:05:42,8,Pseudalopex gymnocercus
Malum dolorem idque instituit docere sic Omne animal simul atque,2002-07-17 03:06:46,10,Damaliscus lunatus
Flagitem Re mihi non aeque satisfacit et quidem locis pluribus,2010-12-06 01:33:41,10,Buteo jamaicensis
Philosophia defensa et collaudata est cum esset accusata,2013-04-25 02:16:13,11,Spermophilus parryii
Enim cupiditates a natura proficiscuntur facile explentur sine ulla iniuria quae autem,1997-08-26 08:35:20,12,Bucorvus leadbeateri
Sine metu degendae praesidia firmissima -- Filium morte multavit -- Si sine causa nollem,2007-03-12 01:07:08,12,Phascogale calura
Exultat oratio reperire exitum potest nisi derigatur ad voluptatem voluptas autem est,2007-03-23 10:43:05,14,Sylvicapra grimma
Ille quidem utrumque Phaedrum autem etiam,2008-11-07 01:08:03,5,Cyrtodactylus louisiadensis
Ut cognoscerem quoniam mihi ea facultas ut id apte,2018-04-07 10:02:27,13,Deroptyus accipitrinus
Provincias atomis dare quae recte quae oblique ferantur deinde eadem illa,2015-09-15 07:09:12,7,Sylvicapra grimma
Epicuri sententiae satis notae sunt Atque eos quos nominavi cum Attico nostro frequenter,2015-02-04 04:14:12,10,Falco mexicanus
Earum explicatis et ut dixi ad lineam,1996-04-16 08:56:0,14,Chloephaga melanoptera
Apud se dicere iuberet reque ex utraque parte audita pronuntiaret eum non talem,2010-06-08 03:45:52,6,Oxybelis sp.
Sequatur si illa mala sint laetitia si bona O praeclaram beate vivendi et,2000-11-27 05:39:36,9,Pterocles gutturalis
A natura ipsa iudicari Ea quid percipit aut quid,1993-08-14 01:43:30,11,Sylvicapra grimma
Delectamur cum scribimus quis est tam invidus,2005-08-26 01:10:29,12,Damaliscus lunatus
Corpore voluptatem aut cum Latinis tertio consulatu conflixisse,2007-05-06 05:14:49,14,Spermophilus parryii
Ipsius artis sed bonae valetudinis causa probamus et gubernatoris ars,2005-06-13 12:19:38,6,Mirounga angustirostris
Iucundo motu voluptatis Sin autem summa voluptas,2011-12-27 10:35:15,5,Chlamydosaurus kingii
Malint modo legant illa ipsa ne simulent et,2014-07-17 10:33:16,12,Notechis semmiannulatus
Autem usus progrediens familiaritatem effecerit tum amorem efflorescere tantum ut,2023-01-02 05:23:10,12,Tiliqua scincoides
Non inopem ut vulgo putarent sed locupletiorem etiam esse quam vacare omni dolore,2001-06-05 01:48:17,7,Cynictis penicillata
Loqueretur intellegere quid diceret Aliena dixit in physicis nec ea,2008-09-10 02:56:47,13,Oxybelis sp.
Sunt qua ante quam nati et ad eos,2011-08-28 04:06:19,9,Anhinga rufa
Utrumque Phaedrum autem etiam amatoriis levitatibus dediti,1991-10-18 09:26:31,15,Lamprotornis nitens
Divina illa ingenia transferrem Sed id,2005-10-26 02:40:44,6,Phascogale calura
Et pariter dolemus angoribus Quocirca eodem modo sapiens erit,1992-01-22 11:55:05,13,Deroptyus accipitrinus
Servire qui vel utrisque litteris uti velint vel si suas habent,1994-11-14 04:39:33,11,Pterocles gutturalis
Ratione et via procedat oratio Quaerimus igitur quid sit extremum et ultimum bonorum,2017-07-24 08:28:42,9,Dasypus novemcinctus
Et ortum esse e corpore et ad corpus referri,1997-03-21 12:02:21,10,Vanellus sp.
Ponatur sed sine hoc institutionem omnino,2000-09-03 08:49:30,13,Phalacrocorax niger
Ne simulent et iis servire qui vel,1999-03-23 02:12:12,9,Sylvicapra grimma
Laetamur iis quae recordamur Stulti autem malorum memoria,2022-02-04 10:11:06,10,Estrilda erythronotos
Videtur expediunt Ut enim ad minim veniam quis nostrud exercitation ullamco,1990-09-17 09:29:08,9,Chloephaga melanoptera
Quae plerisque notissima est Quam a nobis sic intelleges eitam ut,2001-09-15 10:22:12,7,Damaliscus lunatus
Desideret Tum vero si stabilem scientiam rerum tenebimus servata illa,2001-09-08 04:02:10,9,Chloephaga melanoptera
Numen horreat nec praeteritas voluptates effluere patiatur earumque assidua recordatione laetetur,2007-01-13 03:37:31,6,Meleagris gallopavo
Hominum ac primorum signiferumque maluisti dici Graece ergo praetor Athenis id,2004-05-27 01:32:39,14,Deroptyus accipitrinus
Non placuit Epicuro medium esse quiddam inter dolorem,1990-08-16 06:46:46,14,Falco mexicanus
Nec medium nec ultimum nec extremum sit ita ferri ut,2013-05-25 01:05:21,11,Mirounga angustirostris
Rerum facilis est et ad usus civium non inutile nosque,1991-04-03 02:27:23,15,Chloephaga melanoptera
Principio sed ex aeterno tempore intellegi convenire Epicurus autem in quibus,1994-09-12 05:43:19,7,Bradypus tridactylus
Nisi nescio quam illam umbram quod appellant honestum non,2020-08-17 12:54:13,15,Chloephaga melanoptera
Faciam interdictum puto Locos quidem quosdam si videbitur transferam et maxime ab iis quos modo,1996-06-29 02:09:47,14,Meleagris gallopavo
Doloribus torqueantur sapientia est adhibenda quae et splendide dicta,2014-02-16 07:25:53,8,Estrilda erythronotos
Albucius hinc inimicus Sed iure Mucius Ego autem mirari satis non,2014-08-12 10:43:34,9,Pterocles gutturalis
Libris quaeritur qui sit finis quid,2023-07-06 04:45:08,6,Fregata magnificans
Plurimum afferat Nam diligi et carum esse iucundum,1991-12-25 06:56:34,5,Deroptyus accipitrinus
Tantum enim esse censet quantus videtur,2013-06-28 03:11:21,13,Chlamydosaurus kingii
Malum est vivere cum dolore,1990-10-29 12:49:16,9,unavailable
De finibus bonorum et malorum fere a,2003-06-02 06:43:56,11,Chloephaga melanoptera
Nihil afferrent quo iucundius id est voluptatem et dolorem,2009-01-04 08:18:34,6,Redunca redunca
Morbis impediri necesse est Animi autem morbi sunt cupiditates,2001-10-06 10:40:54,11,Chloephaga melanoptera
Voluptatibus nullo dolore nec impediente nec inpendente quem tandem,2003-05-25 02:50:42,6,Falco mexicanus
Ferrentur et ut dixi ad lineam numquam fore ut,2017-10-09 04:44:29,10,Bucorvus leadbeateri
Iudicium retinent ne voluptate victi faciant id quod propositum,2003-04-14 03:03:20,11,Chionis alba
Et urbane Stoicos irridente statua est in eo quod,1997-11-22 05:43:02,10,Notechis semmiannulatus
Non inviti legant Quis enim tam,2006-09-17 04:12:05,9,Chloephaga melanoptera
Contra metum religionis et sedatio animi omnium rerum occultarum ignoratione sublata et moderatio,2023-11-21 08:26:48,11,Eurocephalus anguitimens
Quidem video esse a nostris de amicitia dicenda sunt Praeclare,2017-07-24 01:53:42,13,Redunca redunca
Beatus Multoque hoc melius nos veriusque quam Stoici,2009-09-19 09:21:01,5,Vanellus sp.
Est nihil desiderare manum cum ita esset affecta secundum non recte si,2000-10-17 06:58:30,14,Ephippiorhynchus mycteria
Meis civibus si ad eorum cognitionem divina illa ingenia,2022-05-13 09:18:22,14,Bradypus tridactylus
Vindicet et ipsius fortunae modice ferre doceat iniurias,2015-02-05 02:34:41,6,Damaliscus lunatus
Sunt illius scripta leviora ut urbanitas summa appareat doctrina mediocris Ego,2012-07-18 03:05:21,13,Cynomys ludovicianus
Epicuri sententia de voluptate a meque ei responsum,1991-03-05 11:36:57,9,Dipodomys deserti
Etiam oportet in eo quod semel admissum coerceri reprimique,1990-05-21 06:56:23,11,Larus dominicanus
Iis servire qui vel utrisque litteris uti velint vel,2015-04-18 03:42:53,10,Colobus guerza
Se indicaverunt Quodsi qui satis sibi contra hominum conscientiam,2004-06-06 03:33:57,12,Eudyptula minor
Nec quid eventurum sit provident ob eamque causam propter voluptatem,1996-04-01 12:58:10,15,unavailable
Quem ad modum sit affectus eum necesse,2001-12-25 12:21:54,8,Fregata magnificans
Cum eas voluptates quae ad amicos pertinerent negarent,2020-11-07 10:20:09,10,Falco mexicanus
Desideraret quia quod dolore caret id in hominum,1996-10-29 09:06:15,8,Chloephaga melanoptera
Sunt sic inprobitas si cuius in mente consedit,2013-05-22 08:06:42,5,Corvus brachyrhynchos
Qui se plane Graecum dici velit ut a Scaevola est praetore salutatus,2023-07-28 05:32:07,10,Anhinga rufa
Et adhaesiones atomorum inter se ex quo efficeretur mundus omnesque,1999-11-02 05:05:41,13,Chelodina longicollis
Ut succumbere doloribus eosque humili animo inbecilloque ferre miserum est,2012-07-22 01:52:10,8,Connochaetus taurinus
Omnes atomi declinabunt nullae umquam cohaerescent sive aliae declinabunt aliae suo nutu recte ferentur,2007-01-06 03:58:58,7,Chloephaga melanoptera
In oculis quidem exercitus -- Quid ex eo perciperet corpore,2001-07-04 10:26:30,14,Chionis alba
Et firmitatem animi nec mortem nec dolorem timentis quod mors sensu,2005-05-09 01:57:22,10,Deroptyus accipitrinus
Inimicus paene nomini Romano est qui Ennii Medeam aut Antiopam Pacuvii,1998-03-23 07:14:17,7,Estrilda erythronotos
Contumeliae tum iracundiae contentiones concertationesque in disputando pertinaces indignae,1990-04-04 03:49:06,11,Bettongia penicillata
Nihil sane -- 'At si voluptas esset bonum desideraret,2021-01-12 02:13:53,10,Cynictis penicillata
Ei responsum cum C Triarius in,2013-09-09 01:47:56,10,Rangifer tarandus
Iucunde Neque enim civitas in seditione beata esse,2022-09-30 07:08:54,14,Sylvicapra grimma
Tu quidem oderis ut fere faciunt qui ab eo dissentiunt sed certe,2019-09-16 07:22:30,10,Chloephaga melanoptera
Vel eum iure reprehenderit qui in una virtute,2011-07-18 04:59:0,10,Chloephaga melanoptera
Malum dolorem idque instituit docere sic Omne animal simul atque,1991-09-10 12:52:14,8,Bucorvus leadbeateri
Flagitem Re mihi non aeque satisfacit et quidem locis pluribus,2010-03-05 09:34:45,6,Semnopithecus entellus
Philosophia defensa et collaudata est cum esset accusata,2019-08-21 08:01:12,12,Crotalus triseriatus
Enim cupiditates a natura proficiscuntur facile explentur sine ulla iniuria quae autem,1998-08-05 06:50:35,6,Tiliqua scincoides
Sine metu degendae praesidia firmissima -- Filium morte multavit -- Si sine causa nollem,2001-10-05 05:45:18,12,Crotalus triseriatus
Exultat oratio reperire exitum potest nisi derigatur ad voluptatem voluptas autem est,2002-09-12 07:07:26,10,Buteo jamaicensis
Ille quidem utrumque Phaedrum autem etiam,1999-03-11 10:39:08,14,Naja nivea
Ut cognoscerem quoniam mihi ea facultas ut id apte,2021-07-10 02:21:52,9,Spermophilus parryii
Provincias atomis dare quae recte quae oblique ferantur deinde eadem illa,1999-05-29 02:13:49,15,Colobus guerza
Epicuri sententiae satis notae sunt Atque eos quos nominavi cum Attico nostro frequenter,1991-02-26 01:35:18,10,Lama glama
Earum explicatis et ut dixi ad lineam,2008-11-14 11:22:27,11,Notechis semmiannulatus
Apud se dicere iuberet reque ex utraque parte audita pronuntiaret eum non talem,2011-12-29 07:38:13,7,Myiarchus tuberculifer
Sequatur si illa mala sint laetitia si bona O praeclaram beate vivendi et,2016-06-21 06:29:57,11,Redunca redunca
A natura ipsa iudicari Ea quid percipit aut quid,2003-12-10 10:18:21,7,Falco mexicanus
Delectamur cum scribimus quis est tam invidus,1999-08-06 10:53:22,7,Colobus guerza
Corpore voluptatem aut cum Latinis tertio consulatu conflixisse,1997-07-18 04:33:07,6,Pterocles gutturalis
Ipsius artis sed bonae valetudinis causa probamus et gubernatoris ars,2016-09-15 11:45:32,5,Cacatua tenuirostris
Iucundo motu voluptatis Sin autem summa voluptas,2000-07-18 09:14:02,7,Chionis alba
Malint modo legant illa ipsa ne simulent et,2021-01-15 02:40:07,6,Chlamydosaurus kingii
Autem usus progrediens familiaritatem effecerit tum amorem efflorescere tantum ut,2023-02-12 03:18:27,14,Bubalus arnee
Non inopem ut vulgo putarent sed locupletiorem etiam esse quam vacare omni dolore,1994-04-28 09:43:11,6,Anhinga rufa
Loqueretur intellegere quid diceret Aliena dixit in physicis nec ea,2016-06-24 10:41:02,9,Deroptyus accipitrinus
Sunt qua ante quam nati et ad eos,2019-01-28 04:55:04,10,Antidorcas marsupialis
Utrumque Phaedrum autem etiam amatoriis levitatibus dediti,2008-05-17 12:22:35,7,Vanellus sp.
Divina illa ingenia transferrem Sed id,2005-03-13 01:03:30,11,Dipodomys deserti
Et pariter dolemus angoribus Quocirca eodem modo sapiens erit,2023-02-06 11:34:13,10,Deroptyus accipitrinus
Servire qui vel utrisque litteris uti velint vel si suas habent,2016-10-01 07:10:38,6,Deroptyus accipitrinus
Ratione et via procedat oratio Quaerimus igitur quid sit extremum et ultimum bonorum,1997-08-21 01:15:27,5,Sylvicapra grimma
Et ortum esse e corpore et ad corpus referri,2019-08-17 01:14:41,9,Sylvicapra grimma
Ponatur sed sine hoc institutionem omnino,2011-06-19 07:58:10,8,Cynomys ludovicianus
Ne simulent et iis servire qui vel,2011-08-10 12:0:56,8,Deroptyus accipitrinus
Laetamur iis quae recordamur Stulti autem malorum memoria,2023-12-08 10:13:45,15,Phascogale calura
Videtur expediunt Ut enim ad minim veniam quis nostrud exercitation ullamco,2020-07-25 08:46:04,8,Colobus guerza
Quae plerisque notissima est Quam a nobis sic intelleges eitam ut,2009-07-08 12:53:27,5,Cacatua tenuirostris
Desideret Tum vero si stabilem scientiam rerum tenebimus servata illa,2009-11-25 02:15:40,11,Spermophilus parryii
Numen horreat nec praeteritas voluptates effluere patiatur earumque assidua recordatione laetetur,2018-07-08 03:41:06,9,Eudyptula minor
Hominum ac primorum signiferumque maluisti dici Graece ergo praetor Athenis id,1990-01-27 05:23:25,9,Eurocephalus anguitimens
Non placuit Epicuro medium esse quiddam inter dolorem,2015-01-27 11:46:0,15,Cynomys ludovicianus
Nec medium nec ultimum nec extremum sit ita ferri ut,1999-09-15 09:31:55,14,Deroptyus accipitrinus
Rerum facilis est et ad usus civium non inutile nosque,2004-10-15 12:18:05,10,Anhinga rufa
Principio sed ex aeterno tempore intellegi convenire Epicurus autem in quibus,1995-01-20 07:48:29,12,Tiliqua scincoides
Nisi nescio quam illam umbram quod appellant honestum non,1990-12-19 03:0:33,12,Lamprotornis nitens
Faciam interdictum puto Locos quidem quosdam si videbitur transferam et maxime ab iis quos modo,2012-03-08 12:52:45,8,Myiarchus tuberculifer
Doloribus torqueantur sapientia est adhibenda quae et splendide dicta,2014-05-07 06:08:0,10,Dendrohyrax brucel
Albucius hinc inimicus Sed iure Mucius Ego autem mirari satis non,1991-06-09 12:16:32,10,Larus dominicanus
